기업명	기업코드	ESG등급	환경	사회	지배구조	평가년도
강원랜드	35250	5	5	5	5	2024
강원에너지	114190	1	2	1	1	2024
갤럭시아머니트리	94480	3	1	2	4	2021
갤럭시아머니트리	94480	2	1	2	2	2023
갤럭시아머니트리	94480	2	1	2	3	2024
갤럭시아에스엠	11420	2	1	2	2	2020
갤럭시아에스엠	11420	2	1	1	3	2021
갤럭시아에스엠	11420	1	1	1	1	2022
갤럭시아에스엠	11420	1	1	1	1	2023
갤럭시아에스엠	11420	1	1	1	1	2024
갤럭시아컴즈	94480	2	1	2	3	2020
경농	2100	2	3	4	2	2020
경농	2100	3	3	3	3	2021
경농	2100	2	2	1	3	2022
경농	2100	2	2	1	4	2023
경농	2100	2	2	1	3	2024
경동나비엔	9450	4	3	4	4	2020
경동나비엔	9450					2021
경동나비엔	9450	2	2	3	1	2022
경동나비엔	9450	3	4	5	2	2023
경동나비엔	9450	5	4	6	4	2024
경동도시가스	267290	4	3	5	4	2020
경동도시가스	267290	5	4	5	5	2021
경동도시가스	267290	3	2	4	3	2022
경동도시가스	267290	2	2	4	1	2023
경동도시가스	267290	3	2	4	3	2024
경동인베스트	12320	3	2	3	4	2020
경동인베스트	12320	4	4	5	4	2021
경동인베스트	12320	2	2	4	2	2022
경동인베스트	12320	2	2	4	2	2023
경동인베스트	12320	3	2	4	3	2024
경방	50	2	2	3	3	2020
경방	50	2	2	2	4	2021
경방	50	1	2	1	1	2022
경방	50	2	2	1	2	2023
경방	50	2	2	1	2	2024
경보제약	214390	3	3	3	3	2020
경보제약	214390	4	4	5	4	2021
경보제약	214390	4	3	5	4	2022
경보제약	214390	4	4	5	4	2023
경보제약	214390	4	4	5	3	2024
경인양행	12610	3	3	2	3	2020
경인양행	12610	2	2	3	3	2021
경인양행	12610	2	3	4	1	2022
경인양행	12610	2	4	4	1	2023
경인양행	12610	4	4	4	3	2024
경인전자	9140	2	1	2	3	2020
경인전자	9140	2	1	2	3	2021
경인전자	9140	1	1	1	1	2022
경인전자	9140	1	1	1	2	2023
경인전자	9140	1	1	1	1	2024
계룡건설산업	13580	3	3	3	4	2020
계룡건설산업	13580	2	1	1	4	2021
계룡건설산업	13580	2	3	3	2	2022
계룡건설산업	13580	4	4	4	3	2023
계룡건설산업	13580	3	4	2	4	2024
계양전기	12200	3	3	4	3	2020
계양전기	12200	3	3	4	3	2021
계양전기	12200	2	2	3	1	2022
계양전기	12200	2	2	2	2	2023
계양전기	12200	1	2	2	1	2024
고려산업	2140	2	2	2	2	2020
고려산업	2140	2	2	1	3	2021
고려산업	2140	1	1	1	1	2022
고려산업	2140	1	1	1	2	2023
고려산업	2140	1	1	1	2	2024
고려아연	10130	3	4	2	4	2020
고려아연	10130	3	4	2	4	2021
고려아연	10130	3	4	5	2	2022
고려아연	10130	3	5	5	2	2023
고려아연	10130	4	4	5	4	2024
고려제강	2240	3	4	4	2	2020
고려제강	2240	4	4	3	4	2021
고려제강	2240	1	2	2	1	2022
고려제강	2240	2	2	3	1	2023
고려제강	2240	1	2	1	1	2024
고영	98460	4	3	4	4	2020
고영	98460	4	3	5	4	2021
고영	98460	3	2	4	3	2022
고영	98460	4	4	5	3	2023
고영	98460	4	3	5	3	2024
골프존	215000	3	1	3	4	2021
골프존	215000	4	4	5	3	2022
골프존	215000	2	4	5	2	2023
골프존	215000	4	5	5	4	2024
광동제약	9290	3	2	4	4	2020
광동제약	9290	3	2	4	4	2021
광동제약	9290	2	1	3	3	2022
광동제약	9290	2	2	3	2	2023
광동제약	9290	2	4	2	2	2024
광명전기	17040	2	2	2	2	2020
광명전기	17040	2	2	1	3	2021
광명전기	17040	1	1	2	1	2022
광명전기	17040	1	2	2	1	2023
광명전기	17040	2	2	1	2	2024
광전자	17900	3	2	3	4	2020
광전자	17900	3	2	3	4	2021
광전자	17900	1	1	1	2	2022
광전자	17900	1	2	1	1	2023
광전자	17900	2	2	1	2	2024
광주신세계	37710	4	2	5	4	2020
광주신세계	37710	5	4	5	5	2021
광주신세계	37710	4	4	5	4	2022
광주신세계	37710	5	5	6	5	2023
광주신세계	37710	5	5	6	5	2024
교촌에프앤비	339770	2	1	2	3	2022
교촌에프앤비	339770	2	2	2	3	2023
교촌에프앤비	339770	1	1	1	2	2024
국도화학	7690	3	3	3	3	2020
국도화학	7690	3	3	2	4	2021
국도화학	7690	1	2	1	1	2022
국도화학	7690	1	2	1	1	2023
국도화학	7690	2	2	3	2	2024
국동	5320	3	1	2	4	2020
국동	5320	3	1	3	4	2021
국동	5320	1	1	2	1	2022
국동	5320	2	1	2	2	2023
국보	1140	2	3	2	2	2020
국보	1140	1	1	1	2	2021
국보	1140	1	1	1	1	2022
국보	1140	1	2	1	1	2023
국보	1140	1	2	1	1	2024
국일제지	78130	3	4	3	3	2021
국일제지	78130	2	2	2	3	2022
국일제지	78130	1	2	2	1	2023
국제약품	2720	2	1	3	2	2020
국제약품	2720	3	1	3	4	2021
국제약품	2720	2	1	2	3	2022
국제약품	2720	2	1	2	3	2023
국제약품	2720	1	1	1	2	2024
그린케미칼	83420	3	3	3	3	2020
그린케미칼	83420	3	3	2	3	2021
그린케미칼	83420	1	1	1	1	2022
그린케미칼	83420	2	2	2	3	2023
그린케미칼	83420	2	2	1	2	2024
극동유화	14530	3	3	2	3	2020
극동유화	14530	3	3	2	3	2021
극동유화	14530	1	1	2	1	2022
극동유화	14530	1	1	1	1	2023
극동유화	14530	1	2	1	1	2024
금강공업	14280	2	2	3	3	2020
금강공업	14280	2	2	2	4	2021
금강공업	14280	2	1	1	3	2022
금강공업	14280	2	2	1	3	2023
금강공업	14280	1	2	1	1	2024
금비	8870	2	2	3	2	2020
금비	8870	2	2	2	3	2021
금비	8870	1	1	1	1	2022
금비	8870	1	2	1	1	2023
금비	8870	1	1	1	2	2024
금양	1570	1	1	2	2	2020
금양	1570	2	1	2	4	2021
금양	1570	1	1	1	2	2022
금양	1570	1	1	1	1	2023
금양	1570	1	2	1	1	2024
금호건설	2990	2	2	1	2	2021
금호건설	2990	2	2	4	1	2022
금호건설	2990	3	3	4	3	2023
금호건설	2990	4	3	5	3	2024
금호산업	2990	2	3	4	2	2020
금호석유화학	11780	5	4	5	5	2020
금호석유화학	11780	4	3	5	5	2021
금호석유화학	11780	5	4	5	5	2022
금호석유화학	11780	5	5	6	5	2023
금호석유화학	11780	4	5	6	3	2024
금호에이치티	214330	1	1	2	2	2020
금호에이치티	214330	2	2	2	3	2021
금호에이치티	214330	1	1	1	1	2022
금호에이치티	214330	1	2	2	1	2023
금호에이치티	214330	1	2	1	1	2024
금호전기	1210	3	3	3	3	2020
금호전기	1210	3	2	3	4	2021
금호전기	1210	1	1	2	1	2022
금호전기	1210	1	2	2	1	2023
금호전기	1210	1	2	1	1	2024
금호타이어	73240	3	3	2	4	2020
금호타이어	73240	4	4	5	4	2021
금호타이어	73240	4	3	5	3	2022
금호타이어	73240	5	5	6	4	2023
금호타이어	73240	4	5	4	4	2024
기신정기	92440	2	1	3	3	2020
기신정기	92440	2	1	2	3	2021
기신정기	92440	1	1	1	1	2022
기신정기	92440	1	1	1	1	2023
기신정기	92440	1	1	1	2	2024
기아	270	6	6	6	5	2021
기아	270	4	5	5	3	2022
기아	270	3	5	6	2	2023
기아	270	5	6	6	4	2024
기아자동차	270	5	5	6	4	2020
까뮤이앤씨	13700	2	1	2	3	2020
까뮤이앤씨	13700	2	1	2	4	2021
까뮤이앤씨	13700	2	1	1	3	2022
까뮤이앤씨	13700	2	1	1	3	2023
까뮤이앤씨	13700	2	1	1	3	2024
깨끗한나라	4540	4	3	4	4	2020
깨끗한나라	4540	3	4	3	3	2021
깨끗한나라	4540	2	2	3	2	2022
깨끗한나라	4540	4	4	4	3	2023
깨끗한나라	4540	3	3	4	3	2024
나노메딕스	74610	3	3	2	3	2020
나노스	151910	2	2	3	2	2020
나노스	151910	1	1	1	1	2022
나노신소재	121600	2	2	2	3	2023
나노신소재	121600	2	2	1	2	2024
나노엔텍	39860	2	1	2	3	2020
나노엔텍	39860	2	1	2	3	2021
나노엔텍	39860	1	1	1	1	2022
나노엔텍	39860	1	1	1	1	2023
나스미디어	89600	3	1	3	4	2020
나스미디어	89600	4	2	4	5	2021
나스미디어	89600	4	3	3	4	2022
나스미디어	89600	4	3	3	5	2023
나스미디어	89600	4	4	5	4	2024
나우IB	293580	2	1	3	2	2020
나우IB	293580	2	1	2	2	2021
나우IB	293580	1	1	1	2	2022
나우IB	293580	1	1	1	2	2023
나우IB	293580	1	1	1	2	2024
남광토건	1260	3	3	3	3	2020
남광토건	1260	2	1	2	3	2021
남광토건	1260	2	1	1	3	2022
남광토건	1260	1	2	1	1	2023
남광토건	1260	1	1	1	1	2024
남선알미늄	8350	3	2	4	3	2020
남선알미늄	8350	2	2	3	3	2021
남선알미늄	8350	1	1	1	2	2022
남선알미늄	8350	1	2	2	1	2023
남선알미늄	8350	1	2	1	1	2024
남성	4270	2	1	3	3	2020
남성	4270	2	1	2	3	2021
남성	4270	1	1	1	1	2022
남성	4270	1	1	1	2	2023
남성	4270	1	1	1	1	2024
남양유업	3920	3	2	3	4	2020
남양유업	3920	4	4	4	4	2021
남양유업	3920	2	3	4	1	2022
남양유업	3920	3	4	5	2	2023
남양유업	3920	3	5	6	2	2024
남영비비안	2070	2	1	3	3	2020
남해화학	25860	3	3	3	4	2020
남해화학	25860	3	2	3	4	2021
남해화학	25860	2	2	2	2	2022
남해화학	25860	2	2	2	2	2023
남해화학	25860	2	2	1	2	2024
네오위즈	95660	2	1	2	3	2022
네오위즈	95660	2	1	1	4	2024
네오팜	92730	2	1	3	3	2020
네오팜	92730	2	1	2	4	2021
네이처셀	7390	2	1	2	2	2020
네이처셀	7390	2	1	2	2	2021
네이처셀	7390	1	1	1	1	2022
네이처셀	7390	1	2	2	1	2023
네이처셀	7390	1	2	1	1	2024
네패스	33640	2	3	4	2	2021
네패스	33640	2	2	4	1	2022
네패스	33640	2	2	3	1	2023
네패스	33640	2	3	4	1	2024
넥센	5720	4	3	4	4	2020
넥센	5720	4	4	5	3	2021
넥센	5720	4	4	5	3	2022
넥센	5720	4	4	5	3	2023
넥센	5720	4	4	5	3	2024
넥센타이어	2350	4	4	4	3	2020
넥센타이어	2350	4	4	5	4	2021
넥센타이어	2350	4	4	5	3	2022
넥센타이어	2350	4	5	5	3	2023
넥센타이어	2350	3	5	6	2	2024
넥스트사이언스	3580	2	1	3	2	2020
넥스트사이언스	3580	2	1	2	3	2021
넥스틴	348210	2	1	1	3	2023
넥스틴	348210	2	3	3	1	2024
넥슨게임즈	225570	2	1	2	3	2023
넥슨게임즈	225570	1	1	1	2	2024
넥슨지티	41140	2	1	3	2	2020
넥슨지티	41140	2	1	3	2	2021
넵튠	217270	2	1	2	2	2022
넵튠	217270	2	1	2	3	2023
넵튠	217270	2	1	2	3	2024
넷마블	251270	3	1	4	4	2020
넷마블	251270	4	1	4	5	2021
넷마블	251270	3	2	4	3	2022
넷마블	251270	4	4	5	4	2023
넷마블	251270	5	4	6	5	2024
노루페인트	90350	3	3	3	3	2020
노루페인트	90350	5	5	6	4	2021
노루페인트	90350	5	4	6	4	2022
노루페인트	90350	4	5	6	3	2023
노루페인트	90350	5	5	6	4	2024
노루홀딩스	320	2	2	3	2	2020
노루홀딩스	320	5	5	6	4	2021
노루홀딩스	320	5	4	6	4	2022
노루홀딩스	320	5	5	6	4	2023
노루홀딩스	320	5	5	6	4	2024
노바렉스	194700	2	1	2	4	2021
녹십자	6280	4	3	5	3	2020
녹십자	6280	4	4	4	4	2021
녹십자	6280	4	3	5	3	2022
녹십자	6280	4	4	5	3	2023
녹십자	6280	4	5	6	3	2024
녹십자랩셀	144510	2	1	3	3	2020
녹십자랩셀	144510	2	1	2	3	2021
녹십자셀	31390	2	1	3	3	2020
녹십자셀	31390	2	1	3	3	2021
녹십자홀딩스	5250	3	2	4	3	2020
녹십자홀딩스	5250	4	4	4	4	2021
녹십자홀딩스	5250	4	3	5	4	2022
녹십자홀딩스	5250	4	4	5	4	2023
녹십자홀딩스	5250	5	5	6	4	2024
농심	4370	4	4	5	3	2020
농심	4370	4	3	5	3	2021
농심	4370	2	3	5	1	2022
농심	4370	4	5	5	3	2023
농심	4370	3	5	4	2	2024
농심홀딩스	72710	4	3	4	4	2020
농심홀딩스	72710	4	3	5	4	2021
농심홀딩스	72710	2	3	4	2	2022
농심홀딩스	72710	4	4	5	3	2023
농심홀딩스	72710	3	4	4	3	2024
농우바이오	54050	2	1	2	4	2020
농우바이오	54050	3	1	3	4	2021
농우바이오	54050	1	1	1	1	2022
농우바이오	54050	1	1	1	2	2023
농우바이오	54050	2	1	1	3	2024
다나와	119860	3	1	3	4	2021
다나와	119860	2	1	2	3	2022
다날	64260	1	1	2	1	2022
다날	64260	1	1	1	1	2023
다스코	58730	3	2	3	4	2020
다스코	58730	3	3	2	4	2021
다스코	58730	1	1	1	2	2022
다스코	58730	2	2	2	2	2023
다스코	58730	2	2	1	3	2024
다우기술	23590	3	2	4	3	2020
다우기술	23590	4	3	5	4	2021
다우기술	23590	2	4	5	2	2022
다우기술	23590	4	5	6	3	2023
다우기술	23590	5	5	6	4	2024
다우데이타	32190	3	1	4	3	2020
다우데이타	32190	3	1	4	3	2021
다우데이타	32190	2	1	2	2	2022
다우데이타	32190	2	1	2	2	2023
다우데이타	32190	1	1	2	1	2024
다원시스	68240	2	2	3	3	2020
다원시스	68240	2	1	2	4	2021
다원시스	68240	1	1	2	1	2022
다원시스	68240	1	1	1	1	2023
다원시스	68240	1	1	1	1	2024
다이나믹디자인	145210	1	1	1	2	2022
다이나믹디자인	145210	1	1	1	1	2023
다이나믹디자인	145210	1	2	1	1	2024
대교	19680	4	1	4	5	2020
대교	19680	4	1	4	5	2021
대교	19680	3	1	4	4	2022
대교	19680	4	2	4	4	2023
대교	19680	3	1	4	4	2024
대구백화점	6370	3	1	3	4	2020
대구백화점	6370	3	1	4	4	2021
대구백화점	6370	2	1	1	4	2022
대구백화점	6370	2	1	2	3	2023
대구백화점	6370	2	1	2	3	2024
대덕	8060	5	4	5	5	2021
대덕	8060	4	3	5	3	2022
대덕	8060	4	5	5	3	2023
대덕	8060	4	4	5	3	2024
대덕전자	8060	5	4	5	5	2020
대덕전자	353200	4	3	5	4	2022
대덕전자	353200	5	5	5	4	2023
대덕전자	353200	4	4	5	3	2024
대동	490	4	3	3	4	2021
대동	490	1	2	2	1	2022
대동	490	2	3	5	1	2023
대동	490	4	4	6	3	2024
대동공업	490	3	3	3	3	2020
대동전자	8110	2	3	2	2	2020
대동전자	8110	2	2	2	4	2021
대동전자	8110	2	1	1	3	2022
대동전자	8110	1	1	1	2	2023
대동전자	8110	1	1	1	1	2024
대림바스	5750	2	2	2	2	2024
대림비앤코	5750	3	2	3	4	2020
대림비앤코	5750	2	2	2	4	2021
대림비앤코	5750	1	1	1	2	2022
대림비앤코	5750	2	2	2	2	2023
대림산업	210	4	5	4	4	2020
대림씨엔에스	4440	3	2	3	4	2020
대림통상	6570	3	3	3	3	2020
대림통상	6570	2	2	2	2	2021
대림통상	6570	1	1	1	1	2022
대림통상	6570	1	2	2	1	2023
대림통상	6570	1	2	2	1	2024
대상	1680	3	3	4	3	2020
대상	1680	5	5	6	4	2021
대상	1680	4	5	6	3	2022
대상	1680	5	5	6	4	2023
대상	1680	5	5	6	4	2024
대상홀딩스	84690	3	2	3	3	2020
대상홀딩스	84690	5	5	6	4	2021
대상홀딩스	84690	4	5	6	3	2022
대상홀딩스	84690	4	5	6	3	2023
대상홀딩스	84690	3	5	6	2	2024
대성산업	128820	2	2	3	2	2020
대성산업	128820	2	2	2	4	2021
대성산업	128820	1	1	2	1	2022
대성산업	128820	1	1	1	1	2023
대성산업	128820	2	2	3	1	2024
대성에너지	117580	3	3	4	3	2020
대성에너지	117580	3	3	3	3	2021
대성에너지	117580	2	1	3	2	2022
대성에너지	117580	2	2	2	2	2023
대성에너지	117580	3	4	5	2	2024
대성홀딩스	16710	3	2	4	3	2020
대성홀딩스	16710	3	2	4	3	2021
대성홀딩스	16710	2	1	3	2	2022
대성홀딩스	16710	2	2	2	2	2023
대성홀딩스	16710	2	4	5	1	2024
대아티아이	45390	3	1	2	4	2020
대아티아이	45390	3	3	2	4	2021
대아티아이	45390	2	1	1	3	2022
대양금속	9190	3	3	2	3	2020
대양금속	9190	2	2	2	3	2021
대양금속	9190	1	1	1	1	2022
대양금속	9190	1	2	2	1	2023
대양금속	9190	1	2	2	1	2024
대영포장	14160	2	3	2	1	2020
대영포장	14160	2	2	2	2	2021
대영포장	14160	1	1	1	1	2022
대영포장	14160	1	1	2	1	2023
대영포장	14160	1	1	1	1	2024
대우건설	47040	4	5	3	4	2020
대우건설	47040	5	4	5	5	2021
대우건설	47040	4	4	4	4	2022
대우건설	47040	5	6	4	5	2023
대우건설	47040	5	5	4	5	2024
대우부품	9320	1	1	2	2	2020
대우부품	9320	2	2	2	3	2021
대우부품	9320	1	1	1	1	2022
대우부품	9320	1	1	1	1	2023
대우조선해양	42660	4	4	3	5	2020
대우조선해양	42660	5	3	6	5	2021
대우조선해양	42660	4	3	4	4	2022
대웅	3090	2	2	4	2	2020
대웅	3090	3	1	4	3	2021
대웅	3090	4	3	5	3	2022
대웅	3090	4	5	5	4	2023
대웅	3090	4	4	5	3	2024
대웅제약	69620	4	3	4	4	2020
대웅제약	69620	2	1	3	3	2021
대웅제약	69620	4	3	5	3	2022
대웅제약	69620	4	5	5	3	2023
대웅제약	69620	3	4	5	2	2024
대원강업	430	3	3	4	3	2020
대원강업	430	3	3	2	4	2021
대원강업	430	2	2	1	2	2022
대원강업	430	2	3	4	2	2023
대원강업	430	4	4	5	4	2024
대원전선	6340	2	2	2	2	2020
대원전선	6340	2	2	2	3	2021
대원전선	6340	1	1	1	1	2022
대원전선	6340	1	2	1	1	2023
대원전선	6340	1	2	1	1	2024
대원제약	3220	3	1	4	4	2020
대원제약	3220	3	1	3	4	2021
대원제약	3220	3	1	3	4	2022
대원제약	3220	3	2	3	4	2023
대원제약	3220	4	4	5	4	2024
대원화성	24890	4	4	3	4	2020
대원화성	24890	3	3	3	4	2021
대원화성	24890	1	2	2	1	2022
대원화성	24890	1	2	1	1	2023
대원화성	24890	1	2	1	1	2024
대유에이텍	2880	2	2	2	2	2020
대유에이텍	2880	2	2	2	3	2021
대유에이텍	2880	1	1	2	1	2022
대유에이텍	2880	2	2	3	1	2023
대유플러스	300	2	2	2	2	2020
대유플러스	300	2	2	2	2	2021
대유플러스	300	1	1	1	1	2022
대주전자재료	78600	3	2	3	4	2021
대주전자재료	78600	1	1	2	2	2022
대주전자재료	78600	2	3	4	2	2023
대주전자재료	78600	4	3	5	3	2024
대창	12800	2	4	3	2	2020
대창	12800	2	3	3	2	2021
대창	12800	1	1	2	1	2022
대창	12800	1	2	1	1	2023
대창	12800	1	2	1	1	2024
대창단조	15230	3	3	3	3	2020
대창단조	15230	3	3	2	4	2021
대창단조	15230	2	2	2	2	2022
대창단조	15230	2	2	1	2	2023
대창단조	15230	2	2	1	2	2024
대한광통신	10170	2	2	2	4	2020
대한방직	1070	2	2	2	4	2020
대한방직	1070	2	2	2	4	2021
대한방직	1070	2	1	1	3	2022
대한방직	1070	2	2	1	3	2023
대한방직	1070	2	2	1	2	2024
대한유화	6650	3	4	4	2	2020
대한유화	6650	3	3	3	4	2021
대한유화	6650	2	3	3	1	2022
대한유화	6650	4	4	4	3	2023
대한유화	6650	4	4	4	3	2024
대한전선	1440	4	3	4	4	2020
대한전선	1440	5	5	6	5	2021
대한전선	1440	5	4	6	4	2022
대한전선	1440	5	5	6	4	2023
대한전선	1440	5	5	6	4	2024
대한제강	84010	3	4	3	3	2020
대한제강	84010	3	3	3	3	2021
대한제강	84010	1	1	1	2	2022
대한제강	84010	2	2	2	2	2023
대한제강	84010	2	2	2	2	2024
대한제당	1790	2	2	2	3	2020
대한제당	1790	3	3	2	4	2021
대한제당	1790	1	1	1	2	2022
대한제당	1790	2	2	2	2	2023
대한제당	1790	2	2	1	2	2024
대한제분	1130	2	2	3	2	2020
대한제분	1130	3	2	2	4	2021
대한제분	1130	1	2	1	1	2022
대한제분	1130	1	2	1	1	2023
대한제분	1130	2	2	2	2	2024
대한항공	3490	5	5	6	4	2020
대한항공	3490	5	5	6	5	2021
대한항공	3490	5	5	5	5	2022
대한항공	3490	5	5	6	5	2023
대한항공	3490	4	4	5	4	2024
대한해운	5880	3	2	3	3	2020
대한해운	5880	3	1	3	4	2021
대한해운	5880	2	2	4	2	2022
대한해운	5880	2	3	4	1	2023
대한해운	5880	1	2	1	1	2024
대한화섬	3830	2	3	4	2	2020
대한화섬	3830	4	3	4	4	2021
대한화섬	3830	2	2	2	3	2022
대한화섬	3830	2	2	1	3	2023
대한화섬	3830	4	3	5	4	2024
대현	16090	2	1	2	3	2020
대현	16090	3	1	3	4	2021
대현	16090	2	1	1	4	2022
대현	16090	2	1	1	4	2023
대현	16090	2	1	1	4	2024
대호에이엘	69460	3	3	2	3	2020
대호에이엘	69460	3	3	2	3	2021
대호에이엘	69460	1	2	1	1	2022
대호에이엘	69460	2	2	1	3	2023
대호에이엘	69460	1	2	2	1	2024
대화제약	67080	3	1	3	4	2020
더네이쳐홀딩스	298540	1	1	1	2	2023
더네이쳐홀딩스	298540	1	1	1	1	2024
더블유게임즈	192080	3	1	4	4	2020
더블유게임즈	192080	3	1	4	4	2021
더블유게임즈	192080	3	1	2	4	2022
더블유게임즈	192080	3	1	2	4	2023
더블유게임즈	192080	2	1	1	4	2024
더블유씨피	393890	1	2	2	1	2024
더존비즈온	12510	3	2	4	3	2020
더존비즈온	12510	3	2	3	3	2021
더존비즈온	12510	1	1	2	1	2022
더존비즈온	12510	2	1	3	1	2023
더존비즈온	12510	2	2	1	2	2024
덕산네오룩스	213420	1	1	2	2	2021
덕산네오룩스	213420	1	1	2	2	2022
덕산네오룩스	213420	2	1	3	1	2023
덕산네오룩스	213420	1	2	1	1	2024
덕성	4830	3	3	2	4	2020
덕성	4830	2	2	2	4	2021
덕성	4830	1	1	2	2	2022
덕성	4830	2	2	1	3	2023
덕성	4830	2	2	1	2	2024
덕양산업	24900	3	3	3	3	2020
덕양산업	24900	2	2	2	3	2021
덕양산업	24900	1	1	2	1	2022
덕양산업	24900	2	1	3	1	2023
데브시스터즈	194480	3	1	3	4	2022
데브시스터즈	194480	2	1	1	3	2024
덴티움	145720	2	1	2	4	2020
덴티움	145720	3	1	3	4	2021
덴티움	145720	1	1	2	1	2022
덴티움	145720	1	1	1	1	2023
덴티움	145720	1	1	1	1	2024
도화엔지니어링	2150	4	3	3	4	2020
도화엔지니어링	2150	4	3	3	4	2021
도화엔지니어링	2150	2	1	2	2	2022
도화엔지니어링	2150	3	2	3	3	2023
도화엔지니어링	2150	2	2	2	3	2024
동국S&C	100130	2	2	2	2	2021
동국제강	1230	4	4	4	3	2020
동국제강	1230	4	4	3	4	2021
동국제강	1230	3	4	3	3	2022
동국제약	86450	2	1	4	1	2020
동국제약	86450	2	1	3	3	2021
동국제약	86450	2	1	3	2	2022
동국제약	86450	2	3	5	1	2023
동국제약	86450	2	4	5	1	2024
동국홀딩스	1230	5	5	5	4	2023
동국홀딩스	1230	5	4	6	4	2024
동남합성	23450	2	1	2	3	2020
동남합성	23450	2	1	2	3	2021
동남합성	23450	2	1	1	3	2022
동남합성	23450	1	1	1	2	2023
동남합성	23450	1	1	1	2	2024
동방	4140	2	3	2	2	2020
동방	4140	2	3	1	3	2021
동방	4140	1	2	2	1	2022
동방	4140	2	2	3	1	2023
동방	4140	2	3	3	2	2024
동방아그로	7590	2	1	2	3	2020
동방아그로	7590	2	1	2	4	2021
동방아그로	7590	1	1	1	2	2022
동방아그로	7590	2	1	2	3	2023
동방아그로	7590	2	1	1	3	2024
동부건설	5960	2	2	3	3	2020
동부건설	5960	2	2	1	4	2021
동부건설	5960	2	2	4	2	2022
동부건설	5960	4	4	4	3	2023
동부건설	5960	4	4	4	3	2024
동부제철	16380	3	3	4	3	2020
동서	26960	2	1	3	2	2020
동서	26960	2	1	2	3	2021
동서	26960	1	2	2	1	2022
동서	26960	1	2	2	1	2023
동서	26960	2	2	2	2	2024
동성제약	2210	2	1	3	3	2020
동성제약	2210	2	1	2	4	2021
동성제약	2210	2	1	1	3	2022
동성제약	2210	2	1	2	2	2023
동성제약	2210	1	1	1	1	2024
동성케미컬	102260	4	3	4	4	2021
동성케미컬	102260	4	4	5	3	2022
동성케미컬	102260	5	6	6	4	2023
동성케미컬	102260	5	5	6	5	2024
동성코퍼레이션	102260	3	3	4	3	2020
동성화학	5190	2	2	3	3	2020
동아쏘시오홀딩스	640	4	2	5	5	2020
동아쏘시오홀딩스	640	5	4	6	5	2021
동아쏘시오홀딩스	640	5	3	5	5	2022
동아쏘시오홀딩스	640	5	4	6	5	2023
동아쏘시오홀딩스	640	6	5	6	6	2024
동아에스티	170900	4	1	4	5	2020
동아에스티	170900	5	4	6	5	2021
동아에스티	170900	5	3	5	5	2022
동아에스티	170900	5	4	6	5	2023
동아에스티	170900	5	5	6	5	2024
동아지질	28100	2	2	2	2	2020
동아지질	28100	2	1	1	3	2021
동아지질	28100	1	1	1	1	2022
동아지질	28100	1	1	1	1	2023
동아지질	28100	1	2	2	1	2024
동아타이어	282690	3	2	3	3	2020
동아타이어	282690	2	1	2	4	2021
동아타이어	282690	1	1	1	2	2022
동아타이어	282690	1	1	1	1	2023
동아타이어	282690	1	1	1	1	2024
동양	1520	2	2	2	3	2020
동양	1520	2	2	2	4	2021
동양	1520	1	1	1	2	2022
동양	1520	1	1	1	2	2023
동양	1520	2	3	3	2	2024
동양고속	84670	3	2	3	4	2020
동양고속	84670	3	2	2	4	2021
동양고속	84670	1	1	1	1	2022
동양고속	84670	2	2	1	2	2023
동양고속	84670	1	2	1	1	2024
동양네트웍스	30790	2	1	3	1	2020
동양물산기업	2900	4	3	4	4	2020
동양생명	82640	3	1	4	4	2020
동양생명	82640	4	2	5	4	2021
동양생명	82640	3	1	3	4	2022
동양생명	82640	3	2	3	4	2023
동양생명	82640	4	2	4	4	2024
동양철관	8970	2	2	2	2	2020
동양철관	8970	2	1	1	3	2021
동양철관	8970	1	1	1	1	2022
동양철관	8970	2	2	2	2	2023
동양철관	8970	1	2	1	1	2024
동양피스톤	92780	3	3	3	4	2020
동양피스톤	92780	3	3	2	4	2021
동양피스톤	92780	2	1	3	1	2022
동양피스톤	92780	2	2	3	1	2023
동양피스톤	92780	2	2	2	2	2024
동원F&B	49770	3	3	4	3	2020
동원F&B	49770	4	3	5	3	2021
동원F&B	49770	3	3	5	2	2022
동원F&B	49770	3	4	5	2	2023
동원F&B	49770	3	5	5	2	2024
동원개발	13120	2	1	2	3	2020
동원개발	13120	1	1	2	2	2022
동원금속	18500	3	2	3	4	2020
동원금속	18500	2	1	2	4	2021
동원금속	18500	1	1	1	2	2022
동원금속	18500	2	2	2	2	2023
동원금속	18500	2	3	1	3	2024
동원산업	6040	3	2	3	4	2020
동원산업	6040	3	2	4	4	2021
동원산업	6040	2	3	4	2	2022
동원산업	6040	4	4	4	3	2023
동원산업	6040	3	5	5	2	2024
동원수산	30720	2	1	3	3	2020
동원수산	30720	2	1	2	4	2021
동원수산	30720	1	1	1	1	2022
동원수산	30720	1	1	1	1	2023
동원수산	30720	1	1	1	1	2024
동원시스템즈	14820	2	3	3	2	2020
동원시스템즈	14820	3	2	4	3	2021
동원시스템즈	14820	2	3	4	1	2022
동원시스템즈	14820	3	5	5	2	2023
동원시스템즈	14820	4	4	6	3	2024
동일고무벨트	163560	4	3	4	4	2020
동일고무벨트	163560	4	3	4	4	2021
동일고무벨트	163560	3	2	4	3	2022
동일고무벨트	163560	5	5	5	4	2023
